"Date","Price","Open","High","Low","Vol.","Change %"
"10-06-2009","15,466.81","15,168.18","15,580.81","15,168.18","42.46M","2.25%"
"09-06-2009","15,127.00","14,618.98","15,161.22","14,526.69","51.57M","3.14%"
"08-06-2009","14,665.92","15,153.21","15,200.82","14,604.23","31.43M","-2.90%"
"05-06-2009","15,103.55","15,040.24","15,257.30","14,993.60","36.70M","0.63%"
"04-06-2009","15,008.68","14,755.08","15,026.03","14,599.43","39.28M","0.93%"
"03-06-2009","14,870.90","14,902.62","15,046.43","14,733.59","43.02M","-0.03%"
"02-06-2009","14,874.91","14,892.93","14,994.31","14,608.23","43.75M","0.23%"
"01-06-2009","14,840.63","14,746.51","14,906.81","14,655.49","44.27M","1.47%"
"29-05-2009","14,625.25","14,319.87","14,727.28","14,319.87","45.22M","2.30%"
"28-05-2009","14,296.01","14,150.51","14,377.23","14,078.62","42.65M","1.32%"
"27-05-2009","14,109.64","13,780.41","14,122.78","13,780.41","47.06M","3.83%"
"26-05-2009","13,589.23","13,929.84","13,991.46","13,518.79","37.75M","-2.33%"
"25-05-2009","13,913.22","13,988.10","14,028.06","13,819.25","37.46M","0.19%"
"22-05-2009","13,887.15","13,663.54","13,936.93","13,611.30","39.48M","1.10%"
"21-05-2009","13,736.54","14,043.38","14,089.51","13,704.43","44.79M","-2.31%"
"20-05-2009","14,060.66","14,230.73","14,405.51","13,976.49","50.91M","-1.69%"
"19-05-2009","14,302.03","14,757.82","14,930.54","13,834.13","89.41M","0.12%"
"18-05-2009","14,284.21","13,479.39","14,284.21","13,479.39","767.00K","17.34%"
"15-05-2009","12,173.42","11,948.70","12,219.54","11,948.70","34.94M","2.53%"
"14-05-2009","11,872.91","11,774.04","11,935.86","11,695.52","39.05M","-1.22%"
"13-05-2009","12,019.65","12,201.93","12,256.43","11,934.44","217.50M","-1.14%"
"12-05-2009","12,158.03","11,629.97","12,194.63","11,625.39","39.94M","4.07%"
"11-05-2009","11,682.99","11,997.37","12,026.60","11,621.30","36.00M","-1.63%"
"08-05-2009","11,876.43","12,092.97","12,180.07","11,765.06","55.10M","-1.98%"
"07-05-2009","12,116.94","12,064.51","12,143.95","11,981.13","47.80M","1.37%"
"06-05-2009","11,952.75","12,100.69","12,272.10","11,899.41","49.27M","-1.47%"
"05-05-2009","12,131.08","12,159.74","12,197.88","11,985.88","48.49M","-0.03%"
"04-05-2009","12,134.75","11,635.24","12,161.90","11,635.24","46.48M","6.41%"
"29-04-2009","11,403.25","11,091.56","11,430.25","11,091.56","40.40M","3.65%"
"28-04-2009","11,001.75","11,371.34","11,375.97","10,961.76","47.55M","-3.25%"
"27-04-2009","11,371.85","11,237.42","11,492.10","11,176.55","52.49M","0.38%"
"24-04-2009","11,329.05","11,149.47","11,362.88","11,070.33","44.59M","1.74%"
"23-04-2009","11,134.99","10,841.57","11,203.28","10,758.97","41.81M","2.93%"
"22-04-2009","10,817.54","10,968.60","11,036.24","10,715.66","38.99M","-0.74%"
"21-04-2009","10,898.11","10,765.39","11,068.82","10,764.08","45.01M","-0.74%"
"20-04-2009","10,979.50","11,065.10","11,209.66","10,863.28","43.14M","-0.40%"
"17-04-2009","11,023.09","11,067.71","11,339.47","10,946.25","53.58M","0.69%"
"16-04-2009","10,947.40","11,358.06","11,367.23","10,900.47","60.26M","-2.99%"
"15-04-2009","11,284.73","10,805.14","11,337.75","10,719.18","70.16M","2.90%"
"13-04-2009","10,967.22","10,916.43","11,069.54","10,800.84","43.01M","1.51%"
"09-04-2009","10,803.86","10,876.15","10,932.12","10,655.96","58.49M","0.57%"
"08-04-2009","10,742.34","10,283.58","10,778.11","10,171.91","56.37M","1.97%"
"06-04-2009","10,534.87","10,521.78","10,654.89","10,410.44","53.83M","1.80%"
"02-04-2009","10,348.83","10,107.25","10,432.31","10,107.25","64.58M","4.51%"
"01-04-2009","9,901.99","9,745.77","9,921.96","9,546.29","45.82M","1.99%"
"31-03-2009","9,708.50","9,633.21","9,826.22","9,547.21","52.94M","1.47%"
"30-03-2009","9,568.14","9,902.35","9,902.35","9,520.96","41.34M","-4.78%"
"27-03-2009","10,048.49","10,036.80","10,127.09","9,913.40","52.75M","0.45%"
"26-03-2009","10,003.10","9,739.93","10,061.36","9,739.93","45.14M","3.47%"
"25-03-2009","9,667.90","9,442.30","9,706.47","9,430.45","49.48M","2.08%"
"24-03-2009","9,471.04","9,549.52","9,699.00","9,402.64","50.01M","0.50%"
"23-03-2009","9,424.02","9,040.30","9,454.69","9,040.30","43.24M","5.10%"
"20-03-2009","8,966.68","8,951.34","8,999.98","8,867.13","32.71M","-0.39%"
"19-03-2009","9,001.75","9,023.04","9,086.77","8,900.39","36.04M","0.28%"
"18-03-2009","8,976.68","8,956.30","9,120.46","8,951.32","45.61M","1.27%"
"17-03-2009","8,863.82","8,942.01","9,024.12","8,801.79","47.29M","-0.89%"
"16-03-2009","8,943.54","8,793.89","8,955.73","8,697.46","49.31M","2.13%"
"13-03-2009","8,756.61","8,480.74","8,793.21","8,480.74","49.45M","4.95%"
"12-03-2009","8,343.75","8,274.78","8,439.71","8,274.78","36.28M","2.25%"
"09-03-2009","8,160.40","8,259.22","8,259.22","8,110.10","26.40M","-1.99%"
"06-03-2009","8,325.82","8,103.75","8,347.74","8,047.17","52.22M","1.56%"
"05-03-2009","8,197.92","8,535.03","8,535.03","8,166.97","51.32M","-2.94%"
"04-03-2009","8,446.49","8,473.25","8,501.46","8,373.24","40.66M","0.23%"
"03-03-2009","8,427.29","8,583.06","8,635.20","8,390.21","35.28M","-2.09%"
"02-03-2009","8,607.08","8,762.88","8,762.88","8,563.52","30.17M","-3.20%"
"27-02-2009","8,891.61","8,944.11","8,944.11","8,728.66","42.26M","-0.71%"
"26-02-2009","8,954.86","8,905.56","8,998.31","8,788.32","37.12M","0.59%"
"25-02-2009","8,902.56","8,913.44","8,995.04","8,879.72","32.25M","0.91%"
"24-02-2009","8,822.06","8,707.35","8,856.52","8,619.22","32.36M","-0.24%"
"20-02-2009","8,843.21","8,943.78","8,943.78","8,762.58","28.05M","-2.21%"
"19-02-2009","9,042.63","9,034.90","9,111.95","8,977.66","27.34M","0.30%"
"18-02-2009","9,015.18","8,939.38","9,113.92","8,922.31","36.77M","-0.22%"
"17-02-2009","9,035.00","9,213.40","9,213.40","8,994.34","28.33M","-2.91%"
"16-02-2009","9,305.45","9,637.04","9,637.04","9,279.10","37.28M","-3.42%"
"13-02-2009","9,634.74","9,540.60","9,695.59","9,540.60","29.93M","1.78%"
"12-02-2009","9,465.83","9,559.03","9,580.13","9,445.54","33.88M","-1.59%"
"11-02-2009","9,618.54","9,462.14","9,648.39","9,459.59","37.57M","-0.30%"
"10-02-2009","9,647.47","9,589.95","9,724.87","9,510.50","45.07M","0.66%"
"09-02-2009","9,583.89","9,359.00","9,601.56","9,329.23","19.96M","3.04%"
"06-02-2009","9,300.86","9,161.49","9,321.38","9,158.59","28.49M","2.31%"
"05-02-2009","9,090.88","9,241.56","9,247.09","9,017.08","29.65M","-1.21%"
"04-02-2009","9,201.85","9,226.20","9,338.21","9,164.16","41.54M","0.57%"
"03-02-2009","9,149.30","9,128.99","9,302.75","9,040.56","46.02M","0.91%"
"02-02-2009","9,066.70","9,363.58","9,363.58","9,048.97","39.71M","-3.79%"
"30-01-2009","9,424.24","9,111.12","9,438.31","9,087.36","47.93M","2.04%"
"29-01-2009","9,236.28","9,334.47","9,379.68","9,164.96","38.74M","-0.23%"
"28-01-2009","9,257.47","9,077.65","9,270.75","9,053.80","39.78M","2.81%"
"27-01-2009","9,004.08","8,803.07","9,021.97","8,789.06","34.23M","3.80%"
"23-01-2009","8,674.35","8,804.15","8,858.84","8,631.60","43.97M","-1.58%"
"22-01-2009","8,813.84","8,905.97","8,927.69","8,699.32","39.18M","0.39%"
"21-01-2009","8,779.17","8,900.78","9,051.31","8,734.93","32.37M","-3.53%"
"20-01-2009","9,100.55","9,159.76","9,159.76","9,033.55","31.28M","-2.45%"
"19-01-2009","9,329.57","9,381.78","9,409.51","9,273.47","30.03M","0.06%"
"16-01-2009","9,323.59","9,125.65","9,342.47","9,125.65","35.46M","3.06%"
"15-01-2009","9,046.74","9,098.08","9,123.78","8,946.62","37.58M","-3.45%"
"14-01-2009","9,370.49","9,207.52","9,412.97","9,202.57","31.94M","3.30%"
"13-01-2009","9,071.36","9,042.36","9,261.00","8,992.92","45.17M","-0.42%"
"12-01-2009","9,110.05","9,316.33","9,331.13","9,024.45","98.03M","-3.15%"
"09-01-2009","9,406.47","9,434.85","9,630.40","9,250.82","158.23M","-1.88%"
"07-01-2009","9,586.88","10,424.96","10,469.72","9,510.15","217.57M","-7.25%"
"06-01-2009","10,335.93","10,258.38","10,392.12","10,150.68","55.65M","0.59%"
"05-01-2009","10,275.60","10,109.67","10,306.17","10,069.11","51.16M","3.19%"
"02-01-2009","9,958.22","9,973.06","10,070.28","9,863.86","51.61M","0.55%"
"01-01-2009","9,903.46","9,720.55","9,921.70","9,711.64","43.26M","2.66%"
"31-12-2008","9,647.31","9,806.64","9,825.90","9,587.92","63.82M","-0.71%"
"30-12-2008","9,716.16","9,625.13","9,785.04","9,494.70","56.51M","1.92%"
"29-12-2008","9,533.52","9,318.86","9,550.40","9,162.66","65.81M","2.19%"
"26-12-2008","9,328.92","9,638.83","9,706.38","9,294.98","43.04M","-2.51%"
"24-12-2008","9,568.72","9,626.07","9,653.42","9,502.53","68.86M","-1.22%"
"23-12-2008","9,686.75","9,821.57","9,838.38","9,643.56","52.55M","-2.43%"
"22-12-2008","9,928.35","10,102.42","10,173.34","9,894.01","38.93M","-1.70%"
"19-12-2008","10,099.91","10,001.33","10,188.54","9,987.42","59.51M","0.23%"
"18-12-2008","10,076.43","9,710.20","10,110.34","9,633.04","69.15M","3.72%"
"17-12-2008","9,715.29","10,073.10","10,073.10","9,682.91","75.81M","-2.62%"
"16-12-2008","9,976.98","9,794.48","10,009.21","9,790.31","41.02M","1.47%"
"15-12-2008","9,832.39","9,821.85","9,948.33","9,749.29","47.07M","1.47%"
"12-12-2008","9,690.07","9,370.87","9,745.51","9,281.89","53.40M","0.46%"
"11-12-2008","9,645.46","9,679.32","9,746.01","9,441.97","68.76M","-0.10%"
"10-12-2008","9,654.90","9,316.40","9,678.70","9,280.16","65.01M","5.37%"
"08-12-2008","9,162.62","9,276.89","9,432.11","9,095.70","50.25M","2.20%"
"05-12-2008","8,965.20","9,204.69","9,340.69","8,914.38","53.01M","-2.87%"
"04-12-2008","9,229.75","8,779.02","9,245.06","8,726.71","55.22M","5.51%"
"03-12-2008","8,747.43","8,851.22","8,854.81","8,601.41","52.33M","0.09%"
"02-12-2008","8,739.24","8,535.83","8,785.04","8,467.43","41.07M","-1.14%"
"01-12-2008","8,839.87","9,162.94","9,326.68","8,803.34","45.16M","-2.78%"
"28-11-2008","9,092.72","8,889.18","9,157.62","8,889.18","34.10M","0.73%"
"26-11-2008","9,026.72","8,768.20","9,061.72","8,658.53","44.67M","3.81%"
"25-11-2008","8,695.53","9,160.50","9,182.80","8,649.40","41.69M","-2.33%"
"24-11-2008","8,903.12","8,840.53","9,042.02","8,701.93","43.73M","-0.14%"
"21-11-2008","8,915.21","8,446.74","8,988.03","8,442.31","59.15M","5.49%"
"20-11-2008","8,451.01","8,400.88","8,540.46","8,316.39","39.92M","-3.68%"
"19-11-2008","8,773.78","8,970.67","9,236.27","8,726.80","42.60M","-1.83%"
"18-11-2008","8,937.20","9,084.12","9,169.05","8,871.71","41.06M","-3.81%"
"17-11-2008","9,291.01","9,396.93","9,435.89","8,956.68","41.86M","-1.01%"
"14-11-2008","9,385.42","9,799.25","9,836.11","9,267.49","46.20M","-1.58%"
"12-11-2008","9,536.33","9,683.75","9,928.60","9,376.73","52.36M","-3.08%"
"11-11-2008","9,839.69","10,405.39","10,405.39","9,799.45","63.67M","-6.61%"
"10-11-2008","10,536.16","10,154.56","10,570.58","10,095.90","45.43M","5.74%"
"07-11-2008","9,964.29","9,631.59","10,065.37","9,631.59","41.99M","2.36%"
"06-11-2008","9,734.22","9,755.03","10,109.45","9,635.22","49.36M","-3.81%"
"05-11-2008","10,120.01","10,931.17","10,945.41","10,051.52","53.32M","-4.81%"
"04-11-2008","10,631.12","10,304.57","10,668.48","10,116.22","51.09M","2.84%"
"03-11-2008","10,337.68","10,209.37","10,373.17","10,112.66","44.77M","5.62%"
"31-10-2008","9,788.06","9,361.66","9,870.42","9,361.66","57.18M","8.22%"
"29-10-2008","9,044.51","9,297.76","9,297.76","8,894.34","55.08M","0.40%"
"28-10-2008","9,008.08","8,957.38","9,056.97","8,909.34","1.10M","5.86%"
"27-10-2008","8,509.56","8,599.58","8,739.48","7,697.39","55.44M","-2.20%"
"24-10-2008","8,701.07","9,535.41","9,570.71","8,566.82","63.65M","-10.96%"
"23-10-2008","9,771.70","9,683.41","10,260.55","9,681.28","40.97M","-3.92%"
"22-10-2008","10,169.90","10,455.23","10,484.85","10,128.22","33.35M","-4.81%"
"21-10-2008","10,683.39","10,428.11","10,750.20","10,250.23","45.83M","4.50%"
"20-10-2008","10,223.09","10,160.47","10,538.05","10,023.28","35.37M","2.48%"
"17-10-2008","9,975.35","10,763.34","10,786.93","9,911.32","47.35M","-5.73%"
"16-10-2008","10,581.49","10,284.90","10,787.20","10,017.80","51.51M","-2.11%"
"15-10-2008","10,809.12","11,245.27","11,257.15","10,760.33","34.85M","-5.87%"
"14-10-2008","11,483.40","11,781.43","11,870.22","11,410.49","36.01M","1.54%"
"13-10-2008","11,309.09","10,817.68","11,361.32","10,817.68","43.83M","7.42%"
"10-10-2008","10,527.85","10,632.27","10,904.13","10,239.76","62.38M","-7.07%"
"08-10-2008","11,328.36","11,316.24","11,405.73","10,740.76","66.14M","-3.14%"
"07-10-2008","11,695.24","12,068.11","12,181.43","11,501.85","40.38M","-0.90%"
"06-10-2008","11,801.70","12,284.49","12,284.49","11,732.97","32.92M","-5.78%"
"03-10-2008","12,526.32","12,899.62","13,001.19","12,472.61","37.23M","-4.05%"
"01-10-2008","13,055.67","13,006.72","13,203.86","12,697.30","32.41M","1.52%"
"30-09-2008","12,860.43","12,178.18","12,995.20","12,153.55","38.50M","2.10%"
"29-09-2008","12,595.75","13,109.96","13,113.53","12,402.84","37.04M","-3.87%"
"26-09-2008","13,102.18","13,481.85","13,486.20","13,054.42","29.06M","-3.28%"
"25-09-2008","13,547.18","13,716.88","13,716.88","13,430.68","36.64M","-1.06%"
"24-09-2008","13,692.52","13,630.54","13,840.81","13,592.79","40.27M","0.90%"
"23-09-2008","13,570.31","13,721.42","13,978.26","13,543.47","29.51M","-3.03%"
"22-09-2008","13,994.96","14,215.33","14,221.04","13,917.48","35.76M","-0.34%"
"19-09-2008","14,042.32","13,763.83","14,097.44","13,674.96","47.41M","5.46%"
"18-09-2008","13,315.60","12,712.82","13,346.79","12,558.14","48.08M","0.40%"
"17-09-2008","13,262.90","13,620.74","13,620.74","13,127.96","30.40M","-1.89%"
"16-09-2008","13,518.80","13,086.02","13,556.03","13,051.73","33.70M","-0.09%"
"15-09-2008","13,531.27","13,666.28","13,666.28","13,150.81","23.93M","-3.35%"
"12-09-2008","14,000.81","14,432.08","14,433.20","13,933.87","26.81M","-2.26%"
"11-09-2008","14,324.29","14,557.33","14,557.33","14,265.38","22.82M","-2.31%"
"10-09-2008","14,662.61","14,717.53","14,866.32","14,609.83","22.88M","-1.60%"
"09-09-2008","14,900.76","14,852.20","14,998.32","14,714.92","19.78M","-0.30%"
"08-09-2008","14,944.97","14,978.24","15,107.01","14,917.06","23.40M","3.18%"
"05-09-2008","14,483.83","14,569.01","14,601.39","14,438.59","23.25M","-2.79%"
"04-09-2008","14,899.10","14,895.85","14,994.15","14,766.01","19.71M","-1.00%"
"02-09-2008","15,049.86","14,609.44","15,106.15","14,543.21","25.74M","3.80%"
"01-09-2008","14,498.51","14,412.99","14,547.41","14,281.10","14.82M","-0.45%"
"29-08-2008","14,564.53","14,279.02","14,586.16","14,279.02","32.38M","3.67%"
"28-08-2008","14,048.34","14,289.97","14,347.19","14,002.43","18.85M","-1.74%"
"27-08-2008","14,296.79","14,563.10","14,563.10","14,261.69","15.58M","-1.28%"
"26-08-2008","14,482.22","14,338.27","14,495.27","14,286.38","18.81M","0.22%"
"25-08-2008","14,450.35","14,643.37","14,672.69","14,416.20","17.00M","0.34%"
"22-08-2008","14,401.49","14,153.39","14,428.52","14,136.86","20.42M","1.11%"
"21-08-2008","14,243.73","14,646.98","14,646.98","14,201.18","19.34M","-2.96%"
"20-08-2008","14,678.23","14,610.57","14,746.20","14,584.03","18.33M","0.92%"
"19-08-2008","14,543.73","14,517.76","14,604.11","14,368.72","17.63M","-0.70%"
"18-08-2008","14,645.66","14,681.14","14,824.92","14,600.65","19.55M","-0.53%"
"14-08-2008","14,724.18","15,017.68","15,033.28","14,686.66","22.00M","-2.44%"
"13-08-2008","15,093.12","15,030.21","15,272.56","15,013.06","19.28M","-0.78%"
"12-08-2008","15,212.13","15,577.20","15,579.78","15,124.91","27.07M","-1.88%"
"11-08-2008","15,503.92","15,430.31","15,520.71","15,367.97","26.19M","2.22%"
"08-08-2008","15,167.82","15,036.57","15,228.82","14,888.12","21.09M","0.33%"
"07-08-2008","15,117.25","15,031.86","15,280.06","14,992.97","25.77M","0.29%"
"06-08-2008","15,073.54","15,263.65","15,422.82","15,035.60","32.65M","0.75%"
"05-08-2008","14,961.07","14,562.68","14,986.63","14,529.21","35.64M","2.63%"
"04-08-2008","14,577.87","14,594.64","14,725.94","14,503.51","24.86M","-0.54%"
"01-08-2008","14,656.69","14,064.26","14,682.33","14,032.87","40.22M","2.10%"
"31-07-2008","14,355.75","14,359.48","14,369.59","14,161.76","27.88M","0.48%"
"30-07-2008","14,287.21","14,007.32","14,322.67","14,002.19","25.93M","3.59%"
"29-07-2008","13,791.54","14,085.53","14,153.12","13,727.14","23.61M","-3.89%"
"28-07-2008","14,349.11","14,267.03","14,421.61","14,219.38","21.73M","0.52%"
"25-07-2008","14,274.94","14,451.95","14,484.39","14,210.63","27.78M","-3.40%"
"24-07-2008","14,777.01","15,082.37","15,130.09","14,608.05","31.22M","-1.11%"
"23-07-2008","14,942.28","14,568.22","14,979.90","14,568.22","38.91M","5.94%"
"22-07-2008","14,104.20","13,837.64","14,206.13","13,798.18","35.57M","1.84%"
"21-07-2008","13,850.04","13,782.13","13,878.88","13,581.19","32.36M","1.57%"
"18-07-2008","13,635.40","13,234.53","13,684.27","13,093.34","36.50M","3.99%"
"17-07-2008","13,111.85","12,909.57","13,150.35","12,843.79","33.62M","4.26%"
"16-07-2008","12,575.80","12,740.78","12,935.25","12,514.02","31.28M","-0.79%"
"15-07-2008","12,676.19","13,067.08","13,067.08","12,605.00","30.05M","-4.91%"
"14-07-2008","13,330.51","13,360.34","13,559.36","13,269.62","23.52M","-1.03%"
"11-07-2008","13,469.85","14,032.06","14,066.36","13,351.34","29.05M","-3.28%"
"10-07-2008","13,926.24","13,861.60","14,047.43","13,763.94","26.36M","-0.27%"
"09-07-2008","13,964.26","13,581.41","13,998.48","13,581.41","27.50M","4.60%"
"08-07-2008","13,349.65","13,292.80","13,451.67","13,049.96","25.41M","-1.30%"
"07-07-2008","13,525.99","13,561.92","13,793.39","13,475.78","21.28M","0.54%"
"04-07-2008","13,454.00","13,127.10","13,509.74","13,027.79","31.38M","2.75%"
"03-07-2008","13,094.11","13,530.68","13,530.68","12,934.92","29.12M","-4.18%"
"02-07-2008","13,664.62","12,948.05","13,712.31","12,822.75","32.07M","5.42%"
"01-07-2008","12,961.68","13,480.02","13,613.82","12,904.09","27.51M","-3.71%"
"30-06-2008","13,461.60","13,791.02","13,872.06","13,405.54","22.41M","-2.47%"
"27-06-2008","13,802.22","14,127.76","14,127.76","13,760.24","32.13M","-4.30%"
"26-06-2008","14,421.82","14,300.72","14,449.81","14,196.68","21.72M","1.42%"
"25-06-2008","14,220.07","13,856.07","14,248.65","13,731.54","22.98M","0.80%"
"24-06-2008","14,106.58","14,313.33","14,432.90","13,991.31","24.79M","-1.31%"
"23-06-2008","14,293.32","14,423.05","14,510.55","14,163.45","24.61M","-1.91%"
"20-06-2008","14,571.29","15,168.05","15,202.01","14,519.27","25.92M","-3.42%"
"19-06-2008","15,087.99","15,250.47","15,259.36","15,051.66","18.69M","-2.17%"
"18-06-2008","15,422.31","15,744.21","15,789.62","15,390.22","22.07M","-1.75%"
"17-06-2008","15,696.90","15,388.36","15,732.75","15,357.98","18.17M","1.96%"
"16-06-2008","15,395.82","15,333.07","15,553.37","15,333.07","15.12M","1.36%"
"13-06-2008","15,189.62","15,327.10","15,337.10","15,135.81","20.18M","-0.40%"
"12-06-2008","15,250.20","14,957.53","15,270.85","14,747.99","25.02M","0.43%"
"11-06-2008","15,185.32","15,018.68","15,225.81","15,009.48","34.68M","1.99%"
"10-06-2008","14,889.25","14,979.96","15,088.03","14,645.31","26.47M","-1.17%"
"09-06-2008","15,066.10","15,115.97","15,202.74","14,846.18","24.44M","-3.25%"
"06-06-2008","15,572.18","15,914.41","15,970.70","15,526.50","19.60M","-1.25%"
"05-06-2008","15,769.72","15,479.65","15,814.80","15,314.02","28.53M","1.64%"
"04-06-2008","15,514.79","15,992.90","15,992.90","15,442.34","23.76M","-2.81%"
"03-06-2008","15,962.56","15,851.72","15,985.40","15,709.51","20.26M","-0.63%"
"02-06-2008","16,063.18","16,591.46","16,632.72","15,991.21","17.51M","-2.15%"
"30-05-2008","16,415.57","16,454.03","16,540.49","16,314.99","18.31M","0.61%"
"29-05-2008","16,316.26","16,666.03","16,666.03","16,196.02","20.05M","-1.27%"
"28-05-2008","16,525.37","16,358.62","16,563.30","16,217.78","21.66M","1.53%"
"27-05-2008","16,275.59","16,454.75","16,506.35","16,237.92","16.11M","-0.45%"
"26-05-2008","16,348.50","16,468.32","16,498.24","16,300.88","15.81M","-1.81%"
"23-05-2008","16,649.64","16,958.80","17,054.34","16,626.11","17.62M","-1.52%"
"22-05-2008","16,907.11","17,104.59","17,104.59","16,863.38","16.73M","-1.95%"
"21-05-2008","17,243.16","17,065.61","17,293.34","17,041.63","19.54M","0.08%"
"20-05-2008","17,230.18","17,366.05","17,367.13","17,136.26","16.54M","-1.17%"
"16-05-2008","17,434.94","17,476.41","17,497.36","17,315.52","17.00M","0.47%"
